gene	intercept	intercept_err	x_coeff	x_coeff_err	x_pval	x_adj_pval	y_coeff	y_coeff_err	y_pval	y_adj_pval	adj.r.sq	reg_pval	reg_adj_pval	deltaEx	deltaEx_err	deltaEy	deltaEy_err	region	gene_name.104	gene_id.104	gene_type.104	chr	start	stop	gene_id.84	gene_type.84
DHRSX	685.610306349764	96.3766856335782	663.163256353909	58.5782932482435	2.57804743457986e-19	3.66297572996555e-18	920.256641241401	73.7075828067896	9.54387892443612e-22	6.50892542646544e-20	0.72322642301583	2.30601306967961e-24	4.36861364867081e-23	0.967259754137355	0.160584302054529	1.34224446849539	0.217158610427981	PAR1	DHRSX	ENSG00000169084	protein_coding	chrX	2219506	2502805	ENSG00000169084	protein_coding
DIAPH2	1718.36140218138	71.5200692985087	-56.3195522884132	34.8039011833915	0.108935794002047	0.206372809748322	29.6978944828617	43.7928673954848	0.499328518030252	0.76844206757484	0.372122461361591	2.1855855357666e-08	6.31597176013908e-08	-0.0327751497542474	0.0203000079244001	0.0172826824701495	0.0254953980081195	NPX	DIAPH2	ENSG00000147202	protein_coding	chrX	96684663	97604997	ENSG00000147202	protein_coding
DKC1	8392.44957499966	251.788369817518	184.847980687858	143.414528782344	0.200560231698398	0.324128146962814	191.599830522805	180.454869368156	0.291036219990046	0.641696898186219	0.133929095766409	0.0073043618785236	0.0089275534070844	0.0220255098390467	0.0171012900882338	0.0228300246323271	0.0215129564094993	NPX	DKC1	ENSG00000130826	protein_coding	chrX	154762742	154777689	ENSG00000130826	protein_coding
DLG3	452.098868645212	39.8756630107318	79.377112172733	22.7777354726507	0.00074679931455616	0.0036052160528398	39.9682561066923	28.6606476632347	0.166408877123815	0.450360532533499	0.22935457178454	9.69477836634797e-05	0.000152346517185468	0.175574675536348	0.052708434386645	0.0884060077975061	0.0638723913567621	NPX	DLG3	ENSG00000082458	protein_coding	chrX	70444835	70505490	ENSG00000082458	protein_coding
DMD	2604.41696838904	306.675054229742	91.6943451184227	179.865133579017	0.611377398426908	0.728949975047468	-103.240311042171	226.319742214872	0.649308767843574	0.864899569666636	0.0753553498286409	0.0612243782757862	0.0669151057437278	0.0352072445508371	0.0691858938849023	-0.0396404693623349	0.0870237020162689	NPX	DMD	ENSG00000198947	protein_coding	chrX	31097677	33339609	ENSG00000198947	protein_coding
DNASE1L1	1145.25613807918	53.8818372646512	-109.979870759957	32.3027625164899	0.000971887959028356	0.0045399149866941	-37.0328814502462	40.6457479561958	0.364541782761062	0.682465476816629	0.119817549719784	0.0126778974435307	0.0151159546442097	-0.0960308066494319	0.0285652724163311	-0.0323358943199881	0.0355231222818129	NPX	DNASE1L1	ENSG00000013563	protein_coding	chrX	154401236	154412112	ENSG00000013563	protein_coding
DOCK11	4038.86880909323	176.805168614224	-28.6918143664693	77.7032276782419	0.712764111762245	0.810972544913682	-14.9249599051341	97.7720034309906	0.878997530380481	0.973175837206961	0.478307116652687	7.09410413212615e-12	3.50592682471742e-11	-0.00710392333166942	0.0192413722476992	-0.00369533169077728	0.0242083095591157	NPX	DOCK11	ENSG00000147251	protein_coding	chrX	118495815	118686163	ENSG00000147251	protein_coding
DYNLT3	1061.63802524085	49.4025756801145	-9.42796008006651	18.6999140341067	0.615308308048371	0.731080602942489	-11.1368883874389	23.5296282243609	0.637075406894889	0.862007599615269	0.628225015116576	1.7577726134726e-18	2.14071593283627e-17	-0.00888057874333167	0.0176190560087784	-0.010490287765373	0.0221688883117178	NPX	DYNLT3	ENSG00000165169	protein_coding	chrX	37836757	37847571	ENSG00000165169	protein_coding
EBP	2920.97614643873	92.6623116731044	-216.206566848185	53.6498421208597	0.000112461667174737	0.000672796991343605	-149.062286205413	67.5062375739844	0.0296414925940213	0.153147711735777	0.224491748029594	0.00012381081303742	0.000191906760208001	-0.0740186006351968	0.0185165786166659	-0.0510316684328801	0.0231674793547875	NPX	EBP	ENSG00000147155	protein_coding	chrX	48521799	48528716	ENSG00000147155	protein_coding
EDA2R	814.244269485288	46.292073462623	8.66870778010887	26.854987372601	0.747558410159843	0.838544137712192	7.73641463731774	33.7909504661205	0.819400471056417	0.957243292437774	0.0989600790990686	0.0273948208654789	0.0307290589313431	0.0106463233515769	0.0329870412114843	0.0095013436719772	0.0415032861271115	NPX	EDA2R	ENSG00000131080	protein_coding	chrX	66595637	66639298	ENSG00000131080	protein_coding
EIF1AX	8689.03046119112	437.868630341224	4438.93126945787	223.100314015372	1.19781016674146e-35	5.83504666941195e-34	-26.1834698801339	280.721474758943	0.925883854822065	0.975794604615992	0.832808703957372	1.49537580548625e-34	5.66581277412013e-33	0.510866118985773	0.0363596754465511	-0.00301339372638643	0.0323079285932667	NPX	EIF1AX	ENSG00000173674	protein_coding	chrX	20124525	20141838	ENSG00000173674	protein_coding
EIF2S3	20592.2837822542	734.319000829495	4525.26795824961	404.121018320329	4.69083338312356e-19	6.39829673458053e-18	-459.709522960911	508.495242351618	0.368251166376128	0.682465476816629	0.594974870824902	8.5916117028516e-17	8.37068454477827e-16	0.219755516488625	0.0211316327103699	-0.022324358377242	0.0247063136095285	NPX	EIF2S3	ENSG00000130741	protein_coding	chrX	24054946	24078810	ENSG00000130741	protein_coding
ELF4	5279.48097348892	107.123733700438	-125.108933499137	60.5485789346582	0.0415259637235476	0.10336024547248	-149.877128154979	76.1867433854189	0.0520732340166154	0.227653497431614	0.174878010894744	0.00129422253215915	0.00173050857248535	-0.023697203215122	0.0114787363714971	-0.0283886103402194	0.0144422177559899	NPX	ELF4	ENSG00000102034	protein_coding	chrX	130063955	130110716	ENSG00000102034	protein_coding
ELK1	6348.15864943763	169.175085038595	-178.178117297448	94.5215582301775	0.0624791265016187	0.140207087840293	-60.8894022912347	118.934082813799	0.609867630463856	0.845385617838109	0.183441922447552	0.000879989884791976	0.00121982337688644	-0.0280676849992135	0.0149083784182136	-0.009591663607309	0.0187369532291707	NPX	ELK1	ENSG00000126767	protein_coding	chrX	47635521	47650604	ENSG00000126767	protein_coding
EMD	3521.03440027766	83.6380429320542	-3.46310255011261	40.9898498985931	0.932847160175225	0.955257902762017	-1.18696513062801	51.5764899949354	0.981687626310452	0.993339704961022	0.357205590925442	5.91008451110366e-08	1.57448345178621e-07	-0.00098354692298363	0.0116414461728715	-0.00033710693952164	0.0146481095718466	NPX	EMD	ENSG00000102119	protein_coding	chrX	154379273	154381574	ENSG00000102119	protein_coding
ENOX2	925.206636072085	29.3713995604688	2.183598998918	14.3762294230445	0.879596152336488	0.929856231586875	-10.0891704001296	18.0892453823795	0.578331068321987	0.81156746624608	0.355433677202025	6.63832537243191e-08	1.75478213333278e-07	0.00236012033829367	0.015538579153038	-0.0109047752218496	0.0195546378202624	NPX	ENOX2	ENSG00000165675	protein_coding	chrX	130622325	130903234	ENSG00000165675	protein_coding
ERCC6L	1170.23017464982	62.2737595463409	44.8405886003244	30.3815650490775	0.14327381475499	0.255792517442156	11.4589108335278	38.2283538403006	0.765023482464715	0.928373692243658	0.372140337145853	2.18294241364156e-08	6.31597176013908e-08	0.0383177511327995	0.0260419943154408	0.00979201449574374	0.0326715356896981	NPX	ERCC6L	ENSG00000186871	protein_coding	chrX	72204657	72239027	ENSG00000186871	protein_coding
F8	686.993088811511	30.7997956997568	-92.1436846314339	18.4245560608386	2.6041608186197e-06	2.01822463443027e-05	-123.274632653956	23.1831522604718	6.96690043931254e-07	1.82747157677352e-05	0.304407746933933	1.58888131366053e-06	3.40760080476882e-06	-0.134126072200874	0.0274849912129726	-0.179440862887309	0.0346915024583672	NPX	F8	ENSG00000185010	protein_coding	chrX	154835788	155026940	ENSG00000185010	protein_coding
F8A1	2037.69524304634	140.171206233252	-34.7959557113754	74.8352790253493	0.643018896678056	0.756101530231783	-154.041232974553	94.1633362763693	0.105170809975746	0.338332511337071	0.246199658679077	4.07209167102098e-05	6.74069543601046e-05	-0.017076133357094	0.0367442327170782	-0.0755958151741387	0.0465023774987166	NPX	F8A1	ENSG00000288722	protein_coding	chrX	154886355	154888061	ENSG00000277203	protein_coding
F8A3	513.031781782159	85.2122899860639	-29.2884148754201	49.4888038165671	0.555377594547424	0.686173042538665	71.3371619557899	62.2705084605373	0.25483793601572	0.583219705915171	0.0975000972402034	0.0288535592857627	0.0322592252998199	-0.0570888898416364	0.096928350072288	0.139050180688573	0.123555258012088	NPX	F8A3	ENSG00000277150	protein_coding	chrX	155456914	155458620	ENSG00000277150	protein_coding
FAAH2	190.500663924528	16.6189528687715	43.8479419961563	9.9016417196885	2.53824795711763e-05	0.000157371373341293	13.1075094451157	12.4589850012229	0.295444026437643	0.641696898186219	0.21554795488143	0.000192829554113577	0.000293548562288972	0.230172121675795	0.0557207471814267	0.0688055840598467	0.0656761422498809	NPX	FAAH2	ENSG00000165591	protein_coding	chrX	57286706	57489193	ENSG00000165591	protein_coding
FAM104B	425.274835070945	12.1217864297191	12.0688047289182	7.08191301674796	0.091617563767759	0.179787933633681	7.63341698031713	8.9109917883803	0.393805451914398	0.703076749229371	0.109117476986164	0.0189518749500778	0.0218330721553261	0.0283788358342548	0.0166721903587811	0.0179493737950512	0.0209597346222955	NPX	FAM104B	ENSG00000182518	protein_coding	chrX	55143102	55161310	ENSG00000182518	protein_coding
FAM120C	415.293790146493	18.2685006663082	32.0458636058834	9.69509392298907	0.00133913129342365	0.00587945084206478	44.8816989462029	12.199091139784	0.000388105170016484	0.00661719314878105	0.36494538916075	3.54035740498507e-08	9.89558914016318e-08	0.0771643216590821	0.0235906298916313	0.108072164841114	0.0297568172241466	NPX	FAM120C	ENSG00000184083	protein_coding	chrX	54068324	54183281	ENSG00000184083	protein_coding
FAM156A	745.974745907732	33.9009421897102	4.99341063996709	14.2404123623973	0.726626760347191	0.823188456074392	11.9968281272609	17.9183502147479	0.504783059052094	0.76844206757484	0.522946148791949	1.34497634059361e-13	8.65352702155511e-13	0.00669380654956476	0.0190920944767788	0.0160820834660598	0.0240311655347744	NPX	FAM156A	ENSG00000268350	protein_coding	chrX	52926402	52995472	ENSG00000268350	protein_coding
FAM156B	284.40729064003	21.3861598177003	19.6857516501921	11.2367815708378	0.083017443808596	0.170624849480914	35.5201307464374	14.1389576614059	0.0136834052815167	0.0952253306325957	0.282169911594367	5.74412156616269e-06	1.05308895379649e-05	0.0692167616585753	0.0398508236744381	0.124891772874398	0.0505930349409409	NPX	FAM156B	ENSG00000179304	protein_coding	chrX	52891306	52908560	ENSG00000179304	protein_coding
FAM199X	2180.52979248241	75.0570423700798	-24.9450988063359	29.8084617502208	0.404779194357768	0.549919144525892	-63.0161699204521	37.5072324740922	0.0962221294342611	0.324868773634485	0.602900042611359	3.5101666227612e-17	3.74052130737991e-16	-0.0114399256971111	0.0136759544204179	-0.0288994766949327	0.0172297126826086	NPX	FAM199X	ENSG00000123575	protein_coding	chrX	104166453	104195902	ENSG00000123575	protein_coding
FAM3A	1298.80036447358	51.6695463348698	-2.50633836492504	22.4832100814933	0.911474084892986	0.941856554389419	-20.8372982200739	28.2900538228605	0.463205502725137	0.765805015665631	0.491647139127715	2.26067016706379e-12	1.1859823491827e-11	-0.00192973333968912	0.0173109215155014	-0.0160434958212531	0.0217910289829386	NPX	FAM3A	ENSG00000071889	protein_coding	chrX	154506159	154516242	ENSG00000071889	protein_coding
FAM50A	2904.82870907185	102.544074799438	-113.411687965861	52.9222775629114	0.0346692523687933	0.0923610551387385	-30.4717497446787	66.5907615174356	0.648286656463717	0.864899569666636	0.325595447142887	4.42105656064428e-07	1.03258923779431e-06	-0.0390424700815141	0.0182707836354956	-0.0104900332503306	0.022927151939953	NPX	FAM50A	ENSG00000071859	protein_coding	chrX	154444141	154450654	ENSG00000071859	protein_coding
FANCB	393.017912167089	18.1817598791964	2.16119815647094	9.34903384126729	0.817681380964028	0.88799156340361	-7.89204093468657	11.7636525034698	0.503922575670989	0.76844206757484	0.304468334557423	1.58320176955633e-06	3.40760080476882e-06	0.0054989813175541	0.0237891662177168	-0.0200806138610072	0.0299460062150367	NPX	FANCB	ENSG00000181544	protein_coding	chrX	14835961	14873069	ENSG00000181544	protein_coding
FHL1	250.467895770975	88.1641915639839	137.540754024847	54.5336363912011	0.0133278434081118	0.0416953633226249	-48.8381475771845	68.618293520874	0.478372071332974	0.765805015665631	0.0455159452026956	0.151095401797649	0.155191361484935	0.549135263828831	0.291149158451927	-0.194987654712608	0.282427191329709	NPX	FHL1	ENSG00000022267	protein_coding	chrX	136146702	136211359	ENSG00000022267	protein_coding
FLNA	31882.7889930652	1614.51216986096	-873.795270412242	856.004021069221	0.309949242192044	0.451930822134397	227.017579607049	1077.08818006227	0.833518400771303	0.960389134168407	0.241724162354085	5.14325237102957e-05	8.29070789905524e-05	-0.0274064878891963	0.0268843131403418	0.00712038020439264	0.033784670707061	NPX	FLNA	ENSG00000196924	protein_coding	chrX	154348524	154374634	ENSG00000196924	protein_coding
FMR1	2782.06849389261	80.4506158101021	-109.610342184303	41.8998831751359	0.0103494122265759	0.0332938638609658	-53.7346320233361	52.7215618187842	0.310689273080585	0.643391805582274	0.284499435452353	5.03420596471677e-06	9.27926612955903e-06	-0.0393988654215118	0.0151037267219008	-0.0193146330298115	0.0189587193125354	NPX	FMR1	ENSG00000102081	protein_coding	chrX	147911919	147951125	ENSG00000102081	protein_coding
FOXO4	511.12919991655	19.4714222661892	11.1671010099592	11.0765079538906	0.315929612170806	0.458434032979765	-5.23029813639955	13.9372894283828	0.70829348593768	0.900734189464702	0.137748618164355	0.00626625216306628	0.00785585289560883	0.0218479026668451	0.0216866385090056	-0.0102328298544741	0.0272704310039218	NPX	FOXO4	ENSG00000184481	protein_coding	chrX	71095851	71103532	ENSG00000184481	protein_coding
FTSJ1	2724.13872946439	74.8103754149124	23.2062298906076	40.7898243017642	0.570751640004542	0.700094637559528	43.4384004403342	51.3248028524087	0.399488163736674	0.705107566059886	0.199070104753511	0.00042627718058105	0.000615934400754822	0.00851874012127507	0.0149753028319462	0.0159457372601853	0.0188458331337202	NPX	FTSJ1	ENSG00000068438	protein_coding	chrX	48476021	48486364	ENSG00000068438	protein_coding
FTX	78.7771701103159	3.92714748875318	8.0995930462851	2.19156818747975	0.000366483837717984	0.00192263059479742	4.96685846881762	2.75759474539202	0.0748509719994974	0.268675594229775	0.245051543424265	4.32441549063534e-05	7.0895465495512e-05	0.102816501721791	0.0282880647070627	0.0630494654969487	0.0351458250852	NPX	FTX	ENSG00000230590	lncRNA	chrX	73940435	74293574	ENSG00000230590	lincRNA
FUNDC1	894.422025315654	27.9408125843018	237.828488518221	16.494951179841	1.18231777559432e-25	2.37159036163332e-24	-1.80417950336756	20.7551793089933	0.930912726360262	0.975794604615992	0.690367621478795	4.06296826898903e-22	6.59748657012029e-21	0.265901869348854	0.0202263713230146	-0.0020171456564152	0.023205215485667	NPX	FUNDC1	ENSG00000069509	protein_coding	chrX	44523639	44542859	ENSG00000069509	protein_coding
FUNDC2	4371.24505083752	199.38594300711	-202.846167107136	116.574134635782	0.085086564922067	0.172705468085862	-37.355032844599	146.682281188764	0.799531314898261	0.949158197569618	0.134919541532557	0.00702085512136965	0.00864300215302185	-0.0464046661187004	0.0267522725923349	-0.00854562771250765	0.0335584428164866	NPX	FUNDC2	ENSG00000165775	protein_coding	chrX	155025980	155060304	ENSG00000165775	protein_coding
G6PD	2655.43118235061	97.1316000611494	-91.7260781525187	49.6193031903215	0.0676265023552745	0.148778305181604	58.9074185675928	62.4347125174304	0.347816359615383	0.655278334965998	0.329398712883675	3.49363728454836e-07	8.27312718077077e-07	-0.0345428187942426	0.0187286386761686	0.0221837488989067	0.0235260789464683	NPX	G6PD	ENSG00000160211	protein_coding	chrX	154531391	154547572	ENSG00000160211	protein_coding
GDI1	6028.30851919839	182.455506056541	-185.994680136239	73.4109752275665	0.0129262767940431	0.0408135220997102	-51.9997514320897	92.3711708803547	0.574799531820794	0.81156746624608	0.588305033800752	1.79866293387181e-16	1.61406331697444e-15	-0.0308535436671665	0.0122134590790242	-0.00862592736693647	0.0153251243631255	NPX	GDI1	ENSG00000203879	protein_coding	chrX	154436913	154443467	ENSG00000203879	protein_coding
GEMIN8	1048.94878811929	46.1614416780963	120.656880070868	26.8352442259314	1.95383467185404e-05	0.000125708985490986	19.1017056780537	33.7661081646924	0.572927099806551	0.81156746624608	0.209642511177888	0.000257117602259866	0.000384548694607958	0.115026473587142	0.0260789801390016	0.0182103319956183	0.0322003996595917	NPX	GEMIN8	ENSG00000046647	protein_coding	chrX	14006726	14029893	ENSG00000046647	protein_coding
GK	1793.22327889439	62.9086830074583	-71.5724162866909	36.1289035354167	0.0504793751981325	0.118713565121125	-19.5853693310727	45.460084297268	0.667571100639816	0.875719308191366	0.116980441766496	0.0141233329748248	0.0167806848237466	-0.0399127186943606	0.0201960612373867	-0.0109218799251525	0.0253539404644927	NPX	GK	ENSG00000198814	protein_coding	chrX	30653359	30731462	ENSG00000198814	protein_coding
GLA	2132.1198349237	91.4806740812452	-205.614871234595	57.320876869165	0.000530697916001449	0.00270101476651484	-109.083858204255	72.1254076230439	0.133746855435434	0.396588501769416	0.0809566419203069	0.0509335788529825	0.0560269367382807	-0.0964368267986933	0.0272010025522144	-0.0511621609712004	0.0338991763454468	NPX	GLA	ENSG00000102393	protein_coding	chrX	101393273	101408012	ENSG00000102393	protein_coding
GNL3L	1133.23364995684	37.2678053547854	-25.9398407881059	18.6762712721143	0.168104665263101	0.282382713570037	-52.2729007184349	23.4998791357361	0.0284902373446853	0.150054736537275	0.349515151424816	9.75727152708726e-08	2.53986991659294e-07	-0.0228901081335644	0.0164976953809653	-0.0461272048534967	0.0207924212679087	NPX	GNL3L	ENSG00000130119	protein_coding	chrX	54530183	54621521	ENSG00000130119	protein_coding
GPKOW	1561.71622523193	35.173029621755	-49.7830277526926	18.9020047299332	0.00985947417812878	0.0320198161403992	-3.07971106799069	23.7839138286545	0.89724596203212	0.975794604615992	0.308958236226063	1.21271255852464e-06	2.72062488458487e-06	-0.0318771278343473	0.0121246286174404	-0.00197200427211628	0.0152294088925613	NPX	GPKOW	ENSG00000068394	protein_coding	chrX	49113407	49123735	ENSG00000068394	protein_coding
GPR174	412.556279970714	64.8299013843942	237.138233969632	38.3856311431483	1.60735851818253e-08	1.52252570750068e-07	49.8376958852873	48.2996674908981	0.30476521644864	0.642361382316811	0.340108261796132	1.78296620876343e-07	4.34279626563092e-07	0.574802143325672	0.129675644705299	0.120802174890721	0.118603160135472	NPX	GPR174	ENSG00000147138	protein_coding	chrX	79144688	79175318	ENSG00000147138	protein_coding
GRIPAP1	3154.91499306059	74.9661383401268	10.1366365536299	37.1507138070173	0.785559422478161	0.86970813083541	134.031275327395	46.7458022830696	0.00510035729125982	0.047443024503749	0.373713264413954	1.96212111680818e-08	5.76795948992749e-08	0.00321296661746068	0.0117757513881848	0.0424833238366816	0.0148511665171632	NPX	GRIPAP1	ENSG00000068400	protein_coding	chrX	48973720	49002264	ENSG00000068400	protein_coding
GSPT2	1206.73319108744	29.6891506377009	21.2926993272831	15.3798844220525	0.169463682796626	0.283270175655144	36.1304934555376	19.3521190484886	0.0649847513220514	0.25019060330214	0.29610882840421	2.58419848302875e-06	5.21427031191008e-06	0.0176449106434997	0.0127524491141342	0.0299407472359147	0.0160536927640577	NPX	GSPT2	ENSG00000189369	protein_coding	chrX	51743442	51746232	ENSG00000189369	protein_coding
GTPBP6	1528.55420995497	186.622906364285	1471.08593836988	84.6850243652059	3.03196329494194e-31	8.61582902979334e-30	1560.22228423089	106.557021377207	4.28850188072924e-26	4.87459713776224e-24	0.839630316701782	2.12661774846909e-35	9.06470815284951e-34	0.962403510970815	0.129907100097431	1.02071766514375	0.142793235525655	PAR1	GTPBP6	ENSG00000178605	protein_coding	chrX	304529	318819	ENSG00000178605	protein_coding
HAUS7	725.880837482227	26.1970427489246	19.1899333637473	14.8095497531554	0.198190442205824	0.321823527581838	2.18481155641826	18.6344813792386	0.906912928164984	0.975794604615992	0.138467588747063	0.0060868614285431	0.00766946881625399	0.0264367543167403	0.0204244745837959	0.00300987633727383	0.0256717731598945	NPX	HAUS7	ENSG00000213397	protein_coding	chrX	153447668	153495516	ENSG00000213397	protein_coding
HCCS	2081.41628298348	49.7087596223922	-107.835753867642	27.6585922128401	0.000180160376689319	0.00102391147418429	-31.1148989513105	34.802106084036	0.373553415612841	0.684526768668012	0.294598414822881	2.82092320510665e-06	5.65844007612569e-06	-0.0518088355266786	0.0133458319225498	-0.0149489072444032	0.0167242077808476	NPX	HCCS	ENSG00000004961	protein_coding	chrX	11111301	11123086	ENSG00000004961	protein_coding
HCFC1	6785.24879976821	261.244422348584	341.818001487641	126.630042661264	0.0082245677677005	0.0280457760878587	13.4569327887894	159.335375575529	0.93287108828391	0.975794604615992	0.400942776854452	2.93185588531109e-09	9.99762856891082e-09	0.0503766348994185	0.0187630695028509	0.00198326298502851	0.023482737724711	NPX	HCFC1	ENSG00000172534	protein_coding	chrX	153947557	153971818	ENSG00000172534	protein_coding
HDAC6	2216.651641538	51.1863906494836	70.6752337933373	26.4975292547528	0.00899113997118783	0.0297667837881073	-21.7067888120203	33.3411699696216	0.51658552569803	0.776016142127877	0.303008828976995	1.72562638660061e-06	3.65489812317271e-06	0.0318837802336411	0.0119765055162217	-0.00979260268291831	0.0150429309636343	NPX	HDAC6	ENSG00000094631	protein_coding	chrX	48801377	48824982	ENSG00000094631	protein_coding
HDAC8	1123.90378892784	24.8213538402236	26.8451952575434	14.9714950966393	0.0761413124775967	0.162276172217878	2.15302720937451	18.8382531034236	0.909248974000041	0.975794604615992	0.0460612337172174	0.148804272216901	0.15411197838856	0.0238856702166229	0.0133314164724667	0.00191566861023612	0.0167614997818864	NPX	HDAC8	ENSG00000147099	protein_coding	chrX	72329516	72573101	ENSG00000147099	protein_coding
HDX	321.806149196056	18.79775160411	-42.2547395402639	11.0170916999278	0.000225494891684497	0.00122053584229228	-13.1768922811929	13.8625274608315	0.344249761916566	0.655278334965998	0.185817514790008	0.000789552614498354	0.00110343213747516	-0.131304947546297	0.0350838391768597	-0.0409466764824469	0.0431436120252827	NPX	HDX	ENSG00000165259	protein_coding	chrX	84317874	84502479	ENSG00000165259	protein_coding
HMGB3	2527.18988454963	107.309737886329	-34.3266988317421	51.6382370117263	0.507818644297861	0.646111052088286	100.761992600812	64.9750858122273	0.124279806620729	0.38306337105786	0.40062514682333	2.99942809388847e-09	1.01267819803561e-08	-0.0135829519742872	0.0204412041593735	0.0398711601438562	0.0257660906450611	NPX	HMGB3	ENSG00000029993	protein_coding	chrX	150980509	150990771	ENSG00000029993	protein_coding
HMGN5	2031.40007440075	116.826055198341	-167.221274960839	57.3503406243099	0.00442599562692771	0.0169580281885657	-194.207747343336	72.1624811199268	0.00841185466883866	0.0682962486208091	0.389888166115964	6.42413134196585e-09	1.95591856036639e-08	-0.0823182380802896	0.0286261027555368	-0.0956029045143292	0.0359464873243757	NPX	HMGN5	ENSG00000198157	protein_coding	chrX	81113699	81201913	ENSG00000198157	protein_coding
HNRNPH2	5632.39185126916	180.63301604107	38.7547254946553	88.7157165336405	0.66321746951967	0.77451081200756	-40.4939342644304	111.628739249125	0.717593398528021	0.905178544176165	0.358919517121032	5.27970396047725e-08	1.42887226231964e-07	0.00688068701859275	0.015752530119139	-0.00718947390979302	0.0198204059726361	NPX	HNRNPH2	ENSG00000126945	protein_coding	chrX	101408222	101414133	ENSG00000126945	protein_coding
HPRT1	5901.30706492644	167.547475503477	-267.097280914014	79.5520634143815	0.00113253578260926	0.00514926269159676	-68.5201587531065	100.0983466131	0.495308196856946	0.76844206757484	0.414726020082859	1.07514351810293e-09	3.98504282253368e-09	-0.0452606986851215	0.0135415232038446	-0.011611013966778	0.0169652668408328	NPX	HPRT1	ENSG00000165704	protein_coding	chrX	134460165	134520513	ENSG00000165704	protein_coding
HSD17B10	3570.98019053148	150.302101103092	-61.3027684813564	89.6521730052256	0.495775744950456	0.635562139203403	24.4945591700541	112.807058710087	0.828567418790392	0.960389134168407	0.0570304700628198	0.10833733959855	0.114021706182425	-0.0171669304254058	0.0251161559299512	0.00685933773449706	0.0315912617142633	NPX	HSD17B10	ENSG00000072506	protein_coding	chrX	53431258	53434370	ENSG00000072506	protein_coding
HTATSF1	4663.04397058659	168.359836890429	-39.5396459946856	76.0367477299548	0.604268311775728	0.724794649712054	-25.2235624007879	95.6751139182885	0.792630153205639	0.948375025414466	0.450338412391204	7.02162323949419e-11	3.06970964700964e-10	-0.00847936374696283	0.0163091209140453	-0.0054092482421123	0.0205186673666912	NPX	HTATSF1	ENSG00000102241	protein_coding	chrX	136497079	136512346	ENSG00000102241	protein_coding
HUWE1	26301.6674908302	1014.3048968825	740.030733177957	529.056621584169	0.165136987160916	0.28073514912442	-313.630542981906	665.698547747715	0.638628009294722	0.862007599615269	0.286982684914845	4.37076393237826e-06	8.37320506146622e-06	0.0281362667760879	0.0201441901592106	-0.011924359666217	0.0253143042769827	NPX	HUWE1	ENSG00000086758	protein_coding	chrX	53532096	53686728	ENSG00000086758	protein_coding
IDH3G	3459.04908469051	91.0614069856196	-108.044774368852	44.4272740079226	0.0168916404844869	0.050526749168509	9.75026333868967	55.9017136935289	0.861908157280953	0.968214071105096	0.4262408778886	4.54874155343403e-10	1.78289755140345e-09	-0.0312353978574777	0.0128700780114015	0.00281876986997484	0.0161611765594629	NPX	IDH3G	ENSG00000067829	protein_coding	chrX	153785766	153794523	ENSG00000067829	protein_coding
IDS	14131.9402895767	520.908790466685	-370.22521828371	296.11147641938	0.214264612220032	0.336466667947077	257.66842879928	372.589571289304	0.490899672038971	0.76844206757484	0.128699052373643	0.00898532788568998	0.0108652369114194	-0.0261977627061429	0.0209755889404337	0.0182330538849877	0.0263736329657022	NPX	IDS	ENSG00000010404	protein_coding	chrX	149476988	149521096	ENSG00000010404	protein_coding
IGBP1	6803.93956542917	228.826451850689	-216.05366063655	126.390723903446	0.0906396266059256	0.17969832949198	-340.479230237506	159.034246843692	0.0348403224491477	0.172181883408107	0.20183469283139	0.000373932647956626	0.000542600140226423	-0.0317542004244598	0.0186067817458439	-0.050041483608626	0.0234343580385143	NPX	IGBP1	ENSG00000089289	protein_coding	chrX	70133447	70166324	ENSG00000089289	protein_coding
IKBKG	1217.32768957924	41.9176025767471	1.89830146035988	19.7486354131969	0.923625232150119	0.949109667443973	24.7477150113919	24.8492077751506	0.321821095839375	0.643391805582274	0.40232643395763	2.65435824240532e-09	9.14278950161833e-09	0.00155940054318161	0.0162230299700766	0.0203295425079386	0.0204249156210922	NPX	IKBKG	ENSG00000269335	protein_coding	chrX	154541199	154565046	ENSG00000269335	protein_coding
IL13RA1	492.296462230976	44.5971705352828	-72.2268173009321	26.981540562983	0.00875396255563569	0.0292656983477625	-12.6373170040375	33.9501891404194	0.710549844475088	0.900734189464702	0.0742232093770333	0.063510743715448	0.0691922159967022	-0.146714069350847	0.0563960008728003	-0.025670135728313	0.0690020914315276	NPX	IL13RA1	ENSG00000131724	protein_coding	chrX	118727133	118794535	ENSG00000131724	protein_coding
IL2RG	20628.2650832122	651.901660842839	1365.48023214198	355.938310437859	0.000224779359766448	0.00122053584229228	855.325657461296	447.868161326021	0.0591796137142872	0.243388176544689	0.301274615440817	1.91097856842289e-06	3.99781406032027e-06	0.0661946230879707	0.0173812276120826	0.0414637708993464	0.0217508889575527	NPX	IL2RG	ENSG00000147168	protein_coding	chrX	71107404	71112108	ENSG00000147168	protein_coding
