gene	intercept	intercept_err	x_coeff	x_coeff_err	x_pval	x_adj_pval	adj.r.sq	reg_pval	reg_adj_pval	deltaEx	deltaEx_err	region	gene_name.104	gene_id.104	gene_type.104	chr	start	stop	gene_id.84	gene_type.84
FAM50A	3479.38573197553	144.040641045711	44.975509003618	136.860208901573	0.744154429819528	0.921307789306288	0.473553707416022	1.20202751982655e-05	6.56759963731318e-05	0.0129262785066609	0.0393382292154061	NPX	FAM50A	ENSG00000071859	protein_coding	chrX	154444141	154450654	ENSG00000071859	protein_coding
FANCB	362.311491262504	43.5059569800606	-33.385628422848	57.9399729932514	0.567701105213663	0.863898396089033	-0.0290913795462198	0.588097473839715	0.638941635843149	-0.0921462035512952	0.16029990340875	NPX	FANCB	ENSG00000181544	protein_coding	chrX	14835961	14873069	ENSG00000181544	protein_coding
FGD1	1927.61421762176	75.1410603744001	180.441976902625	78.0258610115102	0.0259725528491273	0.152721115663361	0.421074703594214	6.85301503941773e-05	0.000296963985041435	0.0936089676311113	0.0406420868995772	NPX	FGD1	ENSG00000102302	protein_coding	chrX	54445454	54496234	ENSG00000102302	protein_coding
FGF13	358.695703081223	82.3293240022765	-31.9881506053297	106.734534466106	0.765959234003583	0.921744880710331	-0.0105762869814596	0.49102638397523	0.557581164935728	-0.0891790738794725	0.298266073495563	NPX	FGF13	ENSG00000129682	protein_coding	chrX	138614727	139222777	ENSG00000129682	protein_coding
FHL1	4499.30673070294	2066.19471001154	9217.44461270909	2646.17405316165	0.00121434689732992	0.0136435525364869	0.268961722846431	0.00419813739918871	0.00942082023508419	2.04863663768685	1.10949234685078	NPX	FHL1	ENSG00000022267	protein_coding	chrX	136146702	136211359	ENSG00000022267	protein_coding
FLNA	225306.276564371	16374.860773914	8565.04185569446	19944.6639057253	0.669907270327163	0.900248972999722	0.107636950624306	0.100358519284919	0.144409014390895	0.0380151054213857	0.0885655567702528	NPX	FLNA	ENSG00000196924	protein_coding	chrX	154348524	154374634	ENSG00000196924	protein_coding
FMR1	2604.3926422767	88.8149654534145	-131.162684349997	91.220003010547	0.158248363087441	0.517782881947406	0.372964734864589	0.000288683624043171	0.00100771968763218	-0.0503621006375358	0.0350675234728405	NPX	FMR1	ENSG00000102081	protein_coding	chrX	147911919	147951125	ENSG00000102081	protein_coding
FOXO4	472.831098439383	51.4891299010322	26.5667050981513	69.1008173049191	0.702671810441348	0.906136689990469	-0.0652304215486545	0.781733737281796	0.816381215942485	0.0561864589402788	0.146270730448787	NPX	FOXO4	ENSG00000184481	protein_coding	chrX	71095851	71103532	ENSG00000184481	protein_coding
FTSJ1	3448.49693370254	165.403107980228	-95.9667672047812	205.054175653753	0.642319781039038	0.877371584969991	0.0869209020971311	0.139116003958472	0.194247161082756	-0.0278285783776948	0.0594768779084171	NPX	FTSJ1	ENSG00000068438	protein_coding	chrX	48476021	48486364	ENSG00000068438	protein_coding
FTX	132.389614321614	12.5406892633052	-3.27971344889117	14.8408643305433	0.826222820006982	0.93348464269242	0.1584545708138	0.0416365734543148	0.0665126618316808	-0.0247731928648404	0.112124472933547	NPX	FTX	ENSG00000230590	lncRNA	chrX	73940435	74293574	ENSG00000230590	lincRNA
FUNDC1	692.379856009356	21.830490696988	-8.72886469060425	17.0178038231406	0.610824728767947	0.868984614134023	0.642744073924245	8.03028905905866e-09	8.9041734566621e-08	-0.0126070459948308	0.0245819242021741	NPX	FUNDC1	ENSG00000069509	protein_coding	chrX	44523639	44542859	ENSG00000069509	protein_coding
FUNDC2	2448.09367403419	67.3328801281323	-17.3556439699339	74.4232774571967	0.816793975738058	0.93348464269242	0.30050325810994	0.00197330948354611	0.00486233774703845	-0.00708945256221903	0.0304011276652961	NPX	FUNDC2	ENSG00000165775	protein_coding	chrX	155025980	155060304	ENSG00000165775	protein_coding
G6PD	4947.50462004048	320.694230638685	108.689039170947	284.23325385888	0.704193600395397	0.906136689990469	0.534723575874387	1.2065880539017e-06	8.74776339078735e-06	0.0219684563265871	0.0574674658846864	NPX	G6PD	ENSG00000160211	protein_coding	chrX	154531391	154547572	ENSG00000160211	protein_coding
GABRE	593.316408755649	103.998609736883	-149.16471725472	118.185989084343	0.214215786615731	0.597056553555411	0.234980690268355	0.00899617623498938	0.0186349364867637	-0.251408380171989	0.204011849249813	NPX	GABRE	ENSG00000102287	protein_coding	chrX	151953124	151974680	ENSG00000102287	protein_coding
GDI1	7971.59485964569	412.830719779905	127.555464533732	503.119966660333	0.801158120989972	0.93348464269242	0.110276439422475	0.0961380809876929	0.139400217432155	0.0160012477778382	0.063119531251967	NPX	GDI1	ENSG00000203879	protein_coding	chrX	154436913	154443467	ENSG00000203879	protein_coding
GEMIN8	537.433004061998	36.9996541233884	233.140060498247	49.9966394016563	3.44093531163446e-05	0.000648616306243095	0.476304725418713	1.09118085023026e-05	6.32884893133553e-05	0.433803020536773	0.0977049248874304	NPX	GEMIN8	ENSG00000046647	protein_coding	chrX	14006726	14029893	ENSG00000046647	protein_coding
GK	653.324100718423	58.8300922986621	48.0011026657285	79.4956412660637	0.549372267574035	0.863898396089033	-0.0928691056127053	0.906571343216378	0.923722692952904	0.07347211378387	0.121858451834095	NPX	GK	ENSG00000198814	protein_coding	chrX	30653359	30731462	ENSG00000198814	protein_coding
GLA	1150.31265990992	77.7438468280632	-9.42612581958096	93.6746051418106	0.920349831349066	0.958485874084524	0.187377138116872	0.0240295536877606	0.0415556960563566	-0.00819440326799421	0.0814359214349607	NPX	GLA	ENSG00000102393	protein_coding	chrX	101393273	101408012	ENSG00000102393	protein_coding
GNL3L	852.508497810169	69.2616912192628	-64.0271938343097	60.3044655974155	0.29472583616044	0.665339163068777	0.54654867178732	7.44132052963113e-07	5.84453716598111e-06	-0.0751044640596261	0.071000355099188	NPX	GNL3L	ENSG00000130119	protein_coding	chrX	54530183	54621521	ENSG00000130119	protein_coding
GPC4	2745.05175154509	645.864455866784	-265.284800396248	812.497244409872	0.745744252363138	0.921307789306288	0.051890404714714	0.231179942034805	0.291487753000407	-0.0966410925575188	0.296858226684896	NPX	GPC4	ENSG00000076716	protein_coding	chrX	133300103	133415489	ENSG00000076716	protein_coding
GPKOW	1375.95604834131	52.2641402125813	9.65122280254465	53.5959520040537	0.85800388170511	0.941035152094818	0.366736073857754	0.000344314687298867	0.00116942916316822	0.00701419410465838	0.0389527018510893	NPX	GPKOW	ENSG00000068394	protein_coding	chrX	49113407	49123735	ENSG00000068394	protein_coding
GPR173	355.998789289148	27.2329430185418	-41.4442937016328	34.1616278806445	0.232175805328136	0.618956070559699	0.0577790173487448	0.213117315934229	0.271436581443257	-0.116416951260952	0.0963723113098786	NPX	GPR173	ENSG00000184194	protein_coding	chrX	53048789	53080615	ENSG00000184194	protein_coding
GPRASP1	203.649265240014	22.6283973909945	15.3970949942661	26.7744273869397	0.568466678990346	0.863898396089033	0.160634947706728	0.0399957438300298	0.0644375872817147	0.0756059442498828	0.131741362446843	NPX	GPRASP1	ENSG00000198932	protein_coding	chrX	102651092	102659083	ENSG00000198932	protein_coding
GPRASP2	937.42889705544	41.8806543925494	57.347722254135	52.8238456899355	0.284137595899729	0.645300443699986	0.0521679754498656	0.230303757096326	0.291357437668842	0.0611755434831059	0.0564159504728243	NPX	GPRASP2	ENSG00000158301	protein_coding	chrX	102712445	102717733	ENSG00000158301	protein_coding
GRIA3	2829.60986896275	254.058074167643	29.5980604493387	341.249201279572	0.931315333331412	0.963712065693845	-0.0850380822028134	0.875147926247925	0.898993918788741	0.0104601205890579	0.12060303875137	NPX	GRIA3	ENSG00000125675	protein_coding	chrX	123184153	123490915	ENSG00000125675	protein_coding
GRIPAP1	1422.51403452296	54.8118805165283	-89.7880006659792	51.6909909843589	0.0900806782883459	0.361281018241558	0.595734069644986	8.49489351748962e-08	8.21173040023996e-07	-0.0631192371301206	0.0364190713663949	NPX	GRIPAP1	ENSG00000068400	protein_coding	chrX	48973720	49002264	ENSG00000068400	protein_coding
GRPR	190.10677636263	77.3787327719798	116.475448629541	100.661104088776	0.254092949756873	0.626182950663934	0.0308694709829502	0.304820346036008	0.373244005593514	0.612684360116462	0.585284533015788	NPX	GRPR	ENSG00000126010	protein_coding	chrX	16123565	16153518	ENSG00000126010	protein_coding
GSPT2	1043.75275041981	36.299349118441	-29.5612746951786	39.176382528555	0.454927523444414	0.793189666669844	0.298636171818914	0.00206620842061883	0.00499890126573969	-0.0283221047161684	0.0375470815727079	NPX	GSPT2	ENSG00000189369	protein_coding	chrX	51743442	51746232	ENSG00000189369	protein_coding
GTPBP6	1744.65602029245	185.886486168538	712.876656173788	191.253942130435	0.000598477591255433	0.00778020868632063	0.503787302845363	4.01613746662043e-06	2.5234730415265e-05	0.408605850025548	0.117951145223202	PAR1	GTPBP6	ENSG00000178605	protein_coding	chrX	304529	318819	ENSG00000178605	protein_coding
GYG2	185.220793880351	30.263478829345	53.9587513380721	38.381402913285	0.167487338078171	0.526189387128922	0.130182756311243	0.0688587224124142	0.103838953397921	0.291321239951754	0.212616361349348	NPX	GYG2	ENSG00000056998	protein_coding	chrX	2828822	2882820	ENSG00000056998	protein_coding
HAUS7	595.169471671905	43.7624502179236	-80.6634798382305	56.5841745353711	0.161756166588959	0.51862066472574	0.0658144422709607	0.190217189534588	0.247282346394964	-0.135530271086716	0.0955932353334117	NPX	HAUS7	ENSG00000213397	protein_coding	chrX	153447668	153495516	ENSG00000213397	protein_coding
HCCS	1862.23263097131	71.9046716266249	173.693570312005	83.0389912366532	0.0428584330674025	0.204526952739376	0.207281550085569	0.0161246169927003	0.030243684608199	0.0932716822932105	0.0447362927397557	NPX	HCCS	ENSG00000004961	protein_coding	chrX	11111301	11123086	ENSG00000004961	protein_coding
HCFC1	4350.25373111052	350.854693429336	246.747313335981	449.482266106984	0.586085182233017	0.868984614134023	0.0204476657726181	0.346704131376916	0.414944309616182	0.0567202118743984	0.103424448465999	NPX	HCFC1	ENSG00000172534	protein_coding	chrX	153947557	153971818	ENSG00000172534	protein_coding
HDAC6	1311.94845062533	60.3228343763498	-114.839325196374	53.6909083212101	0.0386013334522205	0.190646517625193	0.52817028912382	1.56804615368431e-06	1.07482436352543e-05	-0.0875334127203222	0.0411219882865781	NPX	HDAC6	ENSG00000094631	protein_coding	chrX	48801377	48824982	ENSG00000094631	protein_coding
HDAC8	858.913892777841	31.5613568507014	104.686178323073	38.9710396311783	0.0104716141963615	0.0789559710405654	0.234136499908527	0.0091621297127142	0.0188749885338429	0.121882041032663	0.0455929672629429	NPX	HDAC8	ENSG00000147099	protein_coding	chrX	72329516	72573101	ENSG00000147099	protein_coding
HDX	404.407508452606	16.9496466587318	-37.4013974555469	18.6017130418366	0.0511381586057783	0.237721998806344	0.310878927791697	0.00152344580308048	0.00400833816641395	-0.0924844288837682	0.046160484718409	NPX	HDX	ENSG00000165259	protein_coding	chrX	84317874	84502479	ENSG00000165259	protein_coding
HEPH	5072.34346713638	527.64176139587	-1197.14383843409	720.404188875762	0.104378340364297	0.401537084870814	-0.0408949950082107	0.652091618488751	0.696426459405833	-0.236013954139811	0.144132256982234	NPX	HEPH	ENSG00000089472	protein_coding	chrX	66162671	66268867	ENSG00000089472	protein_coding
HMGB3	3274.46769325308	325.830335380026	-234.105948396624	438.190242213851	0.596121249301884	0.868984614134023	-0.0730685800854318	0.820664650956924	0.849974102776814	-0.0714943527703726	0.134009265176234	NPX	HMGB3	ENSG00000029993	protein_coding	chrX	150980509	150990771	ENSG00000029993	protein_coding
HMGN5	163.414354563065	10.7150415366114	-34.5198990215168	8.41699770633658	0.000195791268873251	0.00307555451521732	0.724317458854466	5.40523067646352e-11	9.70367602393689e-10	-0.21124153452624	0.0533369669692796	NPX	HMGN5	ENSG00000198157	protein_coding	chrX	81113699	81201913	ENSG00000198157	protein_coding
HNRNPH2	8059.80333870695	268.007542585125	-86.5220692815587	298.389384905865	0.773341944536389	0.921744880710331	0.256867052055049	0.00553929499214533	0.0119332240687931	-0.0107350099804594	0.0370236397011649	NPX	HNRNPH2	ENSG00000126945	protein_coding	chrX	101408222	101414133	ENSG00000126945	protein_coding
HPRT1	2501.04748414312	155.903760557386	-97.4158743848259	213.254097940716	0.650281191240838	0.880811062925356	-0.124609966708033	0.98789206199294	0.997545049076064	-0.0389500299384365	0.0853004747089844	NPX	HPRT1	ENSG00000165704	protein_coding	chrX	134460165	134520513	ENSG00000165704	protein_coding
HSD17B10	2209.34251049317	99.0914586240343	-68.6677806528866	112.144755808449	0.543795536618485	0.863270085070319	0.230099687936111	0.00999469088519353	0.0200425450197764	-0.031080640655196	0.0507784727181288	NPX	HSD17B10	ENSG00000072506	protein_coding	chrX	53431258	53434370	ENSG00000072506	protein_coding
HTATSF1	5787.79004520243	273.538895985282	-197.602748975489	226.911536105981	0.38904024522437	0.75881820361457	0.657048890080692	3.66656638385384e-09	4.3196735209778e-08	-0.0341413125618274	0.0392384026924575	NPX	HTATSF1	ENSG00000102241	protein_coding	chrX	136497079	136512346	ENSG00000102241	protein_coding
HUWE1	15445.8049052284	1044.59648697046	-115.030581511712	1004.36225536637	0.909389880865017	0.956645758438759	0.443929682427358	3.28797772587864e-05	0.000156907291475474	-0.00744736724421362	0.0650268723390158	NPX	HUWE1	ENSG00000086758	protein_coding	chrX	53532096	53686728	ENSG00000086758	protein_coding
IDH3G	2699.2113069669	135.434724434082	39.2128666836762	100.415884587674	0.698235464155452	0.906136689990469	0.671684335096967	1.58493148197285e-09	1.92748118936698e-08	0.0145275275716519	0.0372090759321846	NPX	IDH3G	ENSG00000067829	protein_coding	chrX	153785766	153794523	ENSG00000067829	protein_coding
IDS	5865.15259842809	344.615378043083	736.1539751955	460.274803218562	0.117606445506899	0.43468264662844	-0.031627985724263	0.60177690114621	0.65005699636711	0.125513183645519	0.0788219383796582	NPX	IDS	ENSG00000010404	protein_coding	chrX	149476988	149521096	ENSG00000010404	protein_coding
IGBP1	3110.89866784764	170.062691770929	-150.25420934643	229.768461675441	0.516894235008689	0.854689151746823	-0.0917626340074058	0.902364541652003	0.921928000549607	-0.0482992939948079	0.0739063715435886	NPX	IGBP1	ENSG00000089289	protein_coding	chrX	70133447	70166324	ENSG00000089289	protein_coding
IKBKG	1273.59545257517	74.2466839622089	79.8555658716026	86.4323627767583	0.361074290049901	0.739809822547896	0.186432149448225	0.0244787357217435	0.0421391934570653	0.062700888033274	0.0679632156673922	NPX	IKBKG	ENSG00000269335	protein_coding	chrX	154541199	154565046	ENSG00000269335	protein_coding
IL13RA1	13105.1086814914	809.612800906605	-540.985270408604	1051.18044460187	0.609632933260668	0.868984614134023	-0.0133089606744554	0.504956161685768	0.56826409837473	-0.0412804871410681	0.0802520324425395	NPX	IL13RA1	ENSG00000131724	protein_coding	chrX	118727133	118794535	ENSG00000131724	protein_coding
IL13RA2	3647.23197374127	697.229340022429	567.737548159825	893.790291836539	0.528913730034137	0.85583542970907	0.0269738293726627	0.320061647861846	0.386741157833063	0.155662582541315	0.246860005181791	NPX	IL13RA2	ENSG00000123496	protein_coding	chrX	115003975	115019977	ENSG00000123496	protein_coding
IQSEC2	790.590352214577	64.5460510474257	75.138391526336	84.7276265590536	0.380475408061788	0.747079316871323	-0.0175080412871389	0.52666405553267	0.584358224746168	0.0950408657478057	0.107450608027851	NPX	IQSEC2	ENSG00000124313	protein_coding	chrX	53225828	53321350	ENSG00000124313	protein_coding
IRAK1	7381.61436568438	482.595976126628	-173.37376739469	595.882723054013	0.772590747341226	0.921744880710331	0.0816737305209201	0.150653976398296	0.208750106953527	-0.023487242601113	0.0807398611221265	NPX	IRAK1	ENSG00000184216	protein_coding	chrX	154010506	154019902	ENSG00000184216	protein_coding
JADE3	951.179101168759	50.7316871675144	81.9537160502217	49.5175532957565	0.105742222998217	0.402674930003313	0.488183806406183	7.13705503939103e-06	4.33978991911358e-05	0.0861601310936303	0.0522615573101062	NPX	JADE3	ENSG00000102221	protein_coding	chrX	46912276	47061242	ENSG00000102221	protein_coding
JPX	718.305657256191	36.427199747976	221.076021699773	46.445771601101	2.53664560917517e-05	0.000531286330366133	0.308959002611429	0.00159879363129587	0.00415686344136927	0.307774301185719	0.06651729147792	NPX	JPX	ENSG00000225470	lncRNA	chrX	73944182	74070408	ENSG00000225470	lincRNA
KANTR	37.8662405098746	3.64410138288005	-5.06955482889164	4.6518936786613	0.282330643240294	0.645300443699986	0.023398599924265	0.334486129831746	0.402879459893189	-0.133880595502203	0.123524462473987	NPX	KANTR	ENSG00000232593	protein_coding	chrX	53094145	53170914	ENSG00000232593	lincRNA
KCND1	313.478587852037	30.6788662641247	15.9412924737748	33.6961862304264	0.638721316115004	0.877371584969991	0.311472685009623	0.00150081531033077	0.00398455895770917	0.0508528910475353	0.107606337924144	NPX	KCND1	ENSG00000102057	protein_coding	chrX	48961378	48971844	ENSG00000102057	protein_coding
KDM5C	4740.11808945855	261.063104944599	3834.43572645606	343.793312132192	7.565214125794e-14	1.42604286271217e-11	0.79476102367998	1.71033333969775e-13	1.07465944844342e-11	0.808932531656411	0.0851191320198783	NPX	KDM5C	ENSG00000126012	protein_coding	chrX	53191321	53225422	ENSG00000126012	protein_coding
KDM6A	1381.84824944148	51.4009204025662	589.456479457127	58.8447396997974	1.83815946249111e-12	1.73246529339787e-10	0.815016397577709	2.22801656145898e-14	2.79987414556678e-12	0.426571065017722	0.0454441856612354	NPX	KDM6A	ENSG00000147050	protein_coding	chrX	44873188	45112779	ENSG00000147050	protein_coding
KIF4A	2788.11223032098	336.011462586005	-130.398921171221	461.269137713938	0.77886769463061	0.921744880710331	-0.130178955430471	0.993829677079479	0.997545049076064	-0.046769609828873	0.165537368566028	NPX	KIF4A	ENSG00000090889	protein_coding	chrX	70290104	70420886	ENSG00000090889	protein_coding
KLHL15	967.298359135173	49.6188599734693	-59.2778433487279	51.0505545964841	0.252459672762363	0.626182950663934	0.382399221783536	0.000220127244732084	0.000813607561411721	-0.0612818607505198	0.0528699671314699	NPX	KLHL15	ENSG00000174010	protein_coding	chrX	23983720	24027186	ENSG00000174010	protein_coding
KRBOX4	678.331173142161	23.8764053082295	-12.293495381195	19.0070700000984	0.521465214691389	0.854749504081102	0.673356695947768	1.43648904584664e-09	1.80518790094728e-08	-0.0181231467282406	0.0280276002692104	NPX	KRBOX4	ENSG00000147121	protein_coding	chrX	46447292	46497422	ENSG00000147121	protein_coding
LAGE3	298.607635305052	16.5425714874359	-13.4276667837635	17.5032686355987	0.447495825983535	0.793189666669844	0.326771806368132	0.00101441512730993	0.00283284817033959	-0.0449675935782623	0.0586691922033723	NPX	LAGE3	ENSG00000196976	protein_coding	chrX	154477769	154479257	ENSG00000196976	protein_coding
LAMP2	14721.7173777771	683.290177317709	-466.414523370279	903.77400144411	0.608643747213475	0.868984614134023	-0.0538793754553397	0.722321966095022	0.758538666344911	-0.0316820729132016	0.0614081365874192	NPX	LAMP2	ENSG00000005893	protein_coding	chrX	120426148	120469365	ENSG00000005893	protein_coding
LAS1L	2050.40472288135	120.496735016689	-75.3205250985746	156.434183849783	0.632796432889318	0.877074467644385	-0.0148477854628559	0.51287041499903	0.574995458313232	-0.0367344672288551	0.0763248313553848	NPX	LAS1L	ENSG00000001497	protein_coding	chrX	65438549	65534810	ENSG00000001497	protein_coding
LDOC1	1584.97079526061	124.402173777683	-148.824627834371	153.648682673301	0.338563645270083	0.721121436535714	0.0820094096179058	0.149893595018693	0.208523562073975	-0.0938973943743234	0.0972207595819513	NPX	LDOC1	ENSG00000182195	protein_coding	chrX	141111605	141177129	ENSG00000182195	protein_coding
LRCH2	805.874787507531	60.209045918875	-152.587544358425	68.2459430432518	0.0310080702576259	0.174478246076492	0.245767961694616	0.0071025590763569	0.0149590210714332	-0.189343985844699	0.085858962305813	NPX	LRCH2	ENSG00000130224	protein_coding	chrX	115110616	115234096	ENSG00000130224	protein_coding
MAGED1	33487.3602647029	2092.5395814227	1151.44720169038	1990.09494115989	0.56611027962175	0.863898396089033	0.465561368960863	1.58697089259821e-05	8.42659192266937e-05	0.0343845317334271	0.0594670699233414	NPX	MAGED1	ENSG00000179222	protein_coding	chrX	51803007	51902354	ENSG00000179222	protein_coding
MAGED2	16159.862943246	733.660235038903	-90.861326037806	850.685869962801	0.915474025795394	0.958485874084524	0.206302712030631	0.0164505956553342	0.0306344547957013	-0.00562265449632302	0.052642517735774	NPX	MAGED2	ENSG00000102316	protein_coding	chrX	54807599	54816015	ENSG00000102316	protein_coding
MAGED4B	5385.38063094714	286.367389109103	-528.627742338252	391.920442567453	0.184983782656166	0.558073094070897	-0.0112702401940328	0.494548254541841	0.559893969856678	-0.0981597733873234	0.0729618268816978	NPX	MAGED4B	ENSG00000187243	protein_coding	chrX	52061827	52069248	ENSG00000187243	protein_coding
MAGEE1	246.938693879356	12.4635025776215	46.110361358631	13.685479563692	0.001678544187915	0.0166529252327357	0.501894917292867	4.31084950505248e-06	2.66424633345047e-05	0.186727971361015	0.0562161897278759	NPX	MAGEE1	ENSG00000198934	protein_coding	chrX	76427710	76431342	ENSG00000198934	protein_coding
MAGEH1	1466.72911418673	56.3300163894361	37.3623628475126	72.6109848773172	0.609695435980929	0.868984614134023	0.00895903553853017	0.396896130187071	0.464688947455049	0.02547325370863	0.0495150473481713	NPX	MAGEH1	ENSG00000187601	protein_coding	chrX	55452127	55453566	ENSG00000187601	protein_coding
MAGT1	7932.10331564068	232.83264467273	-252.825455154309	242.4087556493	0.303224161596783	0.674834928559048	0.372606380623904	0.00029164269680883	0.00100870914400852	-0.0318736966846842	0.0305747817877552	NPX	MAGT1	ENSG00000102158	protein_coding	chrX	77825747	77895593	ENSG00000102158	protein_coding
MAMLD1	1594.04181124951	215.277294545057	528.346153624482	284.443377318707	0.070616687724096	0.295805458577602	-0.0273970585552157	0.578996541388852	0.634539814254643	0.33145062437875	0.183970419608955	NPX	MAMLD1	ENSG00000013619	protein_coding	chrX	150361422	150514178	ENSG00000013619	protein_coding
MAP7D3	3329.30315521144	152.304385732664	136.539503593911	175.038990093662	0.439951892616612	0.786075182542478	0.206169313443931	0.0164954756592238	0.0306344547957013	0.0410114360959237	0.0526087273765933	NPX	MAP7D3	ENSG00000129680	protein_coding	chrX	136213220	136256482	ENSG00000129680	protein_coding
MBNL3	557.12913607636	51.6791973190882	-117.493664993897	44.6575416888071	0.0120319645027797	0.0872317426451526	0.550764159881026	6.24246627061151e-07	5.06873119449514e-06	-0.210891259109797	0.0825090983202751	NPX	MBNL3	ENSG00000076770	protein_coding	chrX	132369317	132489968	ENSG00000076770	protein_coding
MBTPS2	4063.71891106585	171.51289296205	15.2485090758289	158.067941200421	0.923630554148847	0.95925266918489	0.519615068035687	2.1943471254708e-06	1.47726583268302e-05	0.00375235330236693	0.038897683334639	NPX	MBTPS2	ENSG00000012174	protein_coding	chrX	21839617	21885423	ENSG00000012174	protein_coding
MCTS1	2564.04179298274	101.372415966048	-96.6804990762603	123.161956760506	0.437086170538338	0.784673744252159	0.137453862109686	0.0606984284242926	0.0937840471965504	-0.0377062883065538	0.048057429205107	NPX	MCTS1	ENSG00000232119	protein_coding	chrX	120594010	120621159	ENSG00000232119	protein_coding
MECP2	3446.50913030091	139.161022289081	-6.84979745199592	178.172526830797	0.969524323798729	0.977301256877329	0.0287047868145182	0.313227982711682	0.379700802193904	-0.00198745954037205	0.0516965818918434	NPX	MECP2	ENSG00000169057	protein_coding	chrX	154021573	154137103	ENSG00000169057	protein_coding
MED12	1838.75976231322	137.219098048897	-9.5957522605435	149.294612433042	0.949072249520859	0.972283255623271	0.291389917747898	0.00246617359337989	0.00581092152940137	-0.00521860030723737	0.0811940378780826	NPX	MED12	ENSG00000184634	protein_coding	chrX	71118556	71142454	ENSG00000184634	protein_coding
MED14	4157.4225418728	161.286477727935	213.919838838309	163.89100187166	0.199263989340792	0.574734521601507	0.433245875600096	4.65498051221735e-05	0.000214015567451944	0.0514549186866978	0.0394718083977809	NPX	MED14	ENSG00000180182	protein_coding	chrX	40648305	40735858	ENSG00000180182	protein_coding
MID1	1636.78494242581	129.120723739842	-190.945344003904	161.139551655826	0.243022471414193	0.626182950663934	0.0629878005965318	0.19804655398565	0.256575776125739	-0.116658785802924	0.0988780210562601	NPX	MID1	ENSG00000101871	protein_coding	chrX	10445310	10833654	ENSG00000101871	protein_coding
MID1IP1	2595.67248722692	169.120855195808	-126.142449069105	220.370342214006	0.570246962825629	0.863898396089033	-0.0175739303624212	0.527007417542963	0.584358224746168	-0.0485972131267875	0.0849581570251067	NPX	MID1IP1	ENSG00000165175	protein_coding	chrX	38801432	38806537	ENSG00000165175	protein_coding
MID2	786.451394562664	62.5487008986622	55.5725164966419	67.2780173375994	0.413696540221955	0.768293574697917	0.356956857532619	0.000452088794924796	0.00146928858350559	0.0706623662706391	0.0857307171027612	NPX	MID2	ENSG00000080561	protein_coding	chrX	107825755	107931637	ENSG00000080561	protein_coding
MMGT1	4478.01575808734	235.333583733839	-348.155649661476	238.353654493582	0.151917410189193	0.50683950125067	0.383656125532414	0.000212235767443659	0.000792206775507521	-0.0777477500012597	0.0533841071154057	NPX	MMGT1	ENSG00000169446	protein_coding	chrX	135960588	135974029	ENSG00000169446	protein_coding
MORC4	2671.62140249442	108.539413714469	164.839984905578	122.226342599188	0.185037498034117	0.558073094070897	0.236017292988752	0.00879612642685028	0.0183212136073069	0.0617003534825974	0.045818494690266	NPX	MORC4	ENSG00000133131	protein_coding	chrX	106813871	107000212	ENSG00000133131	protein_coding
MORF4L2	23958.3136237938	725.380738054043	803.528108080607	888.521736371673	0.371228411625501	0.744646036607721	0.0996145845676432	0.114143912620221	0.161775394954223	0.0335385921020165	0.0371000542367391	NPX	MORF4L2	ENSG00000123562	protein_coding	chrX	103675496	103688158	ENSG00000123562	protein_coding
MOSPD1	1278.721518838	51.553867109896	-77.7106901205558	46.5755722482121	0.103029804520396	0.400435425816383	0.519017153548	2.24593301924754e-06	1.48546797939706e-05	-0.0607721767216156	0.0365058608546757	NPX	MOSPD1	ENSG00000101928	protein_coding	chrX	134887632	134915257	ENSG00000101928	protein_coding
MOSPD2	2788.30709948028	158.773131569688	-135.010592140735	177.682420291727	0.451804287334752	0.793189666669844	0.30392108425291	0.00181314434946775	0.00452685708443273	-0.0484202734217833	0.0637837412393984	NPX	MOSPD2	ENSG00000130150	protein_coding	chrX	14873421	14922327	ENSG00000130150	protein_coding
MPP1	1146.94457439	62.0604244807641	185.840584535871	71.5323396893886	0.0130629180136252	0.0917061876409684	0.314052084033788	0.00140605746551607	0.00380124646244511	0.162031007151945	0.0629809655184724	NPX	MPP1	ENSG00000130830	protein_coding	chrX	154778684	154821007	ENSG00000130830	protein_coding
MSL3	2140.25173866225	60.8874367797756	-64.8567578641866	63.3084522462312	0.311775560097292	0.683368524166738	0.360572021255684	0.000409043195838381	0.00134095030287887	-0.0303033314691873	0.0295924692057856	NPX	MSL3	ENSG00000005302	protein_coding	chrX	11758159	11775772	ENSG00000005302	protein_coding
MSN	71279.1010251365	4960.61347607102	681.203928848341	4860.31421387946	0.889239844424313	0.949956704449471	0.431592889143768	4.90884117216555e-05	0.000222967846012821	0.00955685353843218	0.0681903299607684	NPX	MSN	ENSG00000147065	protein_coding	chrX	65588377	65741931	ENSG00000147065	protein_coding
MTM1	836.361203358211	25.1224158743675	24.582856017891	26.4419477465911	0.358107750601006	0.739809822547896	0.334663157809593	0.00082500442507662	0.00237424937598386	0.0293926307427752	0.0316277895832451	NPX	MTM1	ENSG00000171100	protein_coding	chrX	150568621	150673143	ENSG00000171100	protein_coding
MTMR1	1354.1789168446	57.2373493498426	86.3762567662094	59.8963999154165	0.15706034980248	0.517782881947406	0.366104472271284	0.000350480182570626	0.00117974132883148	0.0637849664411234	0.0443128767206194	NPX	MTMR1	ENSG00000063601	protein_coding	chrX	150692971	150765108	ENSG00000063601	protein_coding
