gene_name.84	intercept_LCL	intercept_err_LCL	x_coeff_LCL	x_coeff_err_LCL	x_pval_LCL	x_adj_pval_LCL	y_coeff_LCL	y_coeff_err_LCL	y_pval_LCL	y_adj_pval_LCL	adj.r.sq_LCL	reg_pval_LCL	reg_adj_pval_LCL	deltaEx_LCL	deltaEx_err_LCL	deltaEx_95_CI_lo_LCL	deltaEx_95_CI_hi_LCL	deltaEy_LCL	deltaEy_err_LCL	deltaEy_95_CI_lo_LCL	deltaEy_95_CI_hi_LCL	intercept_Fib	intercept_err_Fib	x_coeff_Fib	x_coeff_err_Fib	x_pval_Fib	x_adj_pval_Fib	y_coeff_Fib	y_coeff_err_Fib	y_pval_Fib	y_adj_pval_Fib	adj.r.sq_Fib	reg_pval_Fib	reg_adj_pval_Fib	deltaEx_Fib	deltaEx_err_Fib	deltaEx_95_CI_lo_Fib	deltaEx_95_CI_hi_Fib	deltaEy_Fib	deltaEy_err_Fib	deltaEy_95_CI_lo_Fib	deltaEy_95_CI_hi_Fib	Gene	gene_id.104	gene_type.104	chr	start	stop	gene_id.84	gene_type.84	Human_NPY	region
CHST7	1114.14254460209	66.1244205139283	-30.4499903555254	35.9214374980639	0.398745195146731	0.546526811261915	22.2520564719716	45.1990350368709	0.62363416316276	0.856722879379801	0.221485710814682	0.000143832051162985	0.00022325235767472	-0.0273304259881759	0.0322821072590973	-0.0906033562160066	0.0359425042396547	0.0199723604307013	0.0405857627367656	-0.0595757345333594	0.0995204553947619	318.630745939246	30.9347211098428	-9.05942237539631	26.9501107122825	0.737536233600598	0.896880481600727	21.4124958510216	26.9774078150758	0.429446451403401	0.73566044283887	0.245281891893047	3.98293525646064e-05	7.19851601397014e-05	-0.0284323546639899	0.0846260435783475	-0.194299400077551	0.137434690749571	0.0672015997323256	0.0849176909534715	-0.0992370745364784	0.23364027400113	CHST7	ENSG00000147119	protein_coding	chrX	46573765	46598496	ENSG00000147119	protein_coding	FALSE	NPX
CLCN5	503.425917658344	27.2791018367087	-31.3478824518076	16.502077106193	0.0605147421770944	0.136732676944447	-42.3715714917112	20.7641456816467	0.0440641250680365	0.197834985227051	0.0532572363764368	0.121091586686003	0.127898510197938	-0.0622691072355203	0.0329527570895967	-0.12685651113113	0.00231829666008931	-0.0841664483402048	0.0414970664002444	-0.165500698484684	-0.00283219819572587	580.599175991542	29.2847531367444	-43.7510107602844	25.057972968789	0.08422473990208	0.232059772877059	-21.230464039093	25.083353571905	0.399576462395196	0.705978144321557	0.267515848836809	1.24098949577474e-05	2.40862000657758e-05	-0.0753549308532291	0.0433258536444676	-0.160273603996386	0.00956374228992739	-0.0365664729076403	0.0432418817757061	-0.121320561188024	0.0481876153727436	CLCN5	ENSG00000171365	protein_coding	chrX	49922596	50099235	ENSG00000171365	protein_coding	FALSE	NPX
CLIC2	1985.09601844469	209.149726347109	-195.764192785621	128.582758201814	0.131211641541123	0.237779472234421	101.800919460857	161.79242808461	0.530723753104331	0.786175850034216	0.0317281206050926	0.218734265496634	0.223108950806567	-0.0986169892875013	0.0656021252213668	-0.22719715472138	0.0299631761463776	0.0512826173217646	0.0816824773539424	-0.108815038291962	0.211380272935492	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CLIC2	ENSG00000155962	protein_coding	chrX	155276211	155334657	ENSG00000155962	protein_coding	FALSE	NPX
CMC4	1629.53725654795	55.5334741463309	-113.933691306242	31.548306015494	0.000488817294978935	0.00239051745626684	-25.5508799796485	39.6964344487911	0.521348844292721	0.782023266439081	0.24069753504559	5.42458291438371e-05	8.72331576772516e-05	-0.0699178192142729	0.0195063614952783	-0.108150287745018	-0.0316853506835274	-0.0156798378662272	0.0243664164876622	-0.0634380141820451	0.0320783384495908	602.966462152349	19.4594130612507	22.9290581763971	14.9617369974453	0.128903630934113	0.317425191175253	21.966675512354	14.9768913720283	0.145942044577994	0.451139113882649	0.411349487685694	1.72803174574538e-09	5.4906815147071e-09	0.0380270871029038	0.0248438777659774	-0.0106669133184119	0.0867210875242194	0.0364310071806345	0.0248664914391482	-0.012307316040096	0.0851693304013651	CMC4	ENSG00000182712	protein_coding	chrX	155061622	155071136	ENSG00000182712	protein_coding	FALSE	NPX
COX7B	4753.76386025492	146.774654737553	-188.03121020089	84.8434693325864	0.0290640686222373	0.078605094682869	70.0364689933112	106.756388666794	0.513384148407166	0.779906982899397	0.175166692993764	0.00127767127164256	0.001708346981185	-0.0395541755392973	0.0178893750137344	-0.0746173505662167	-0.00449100051237789	0.0147328456044839	0.0224618407506707	-0.0292923622668307	0.0587580534757986	2195.18948340195	81.9844065190097	-9.58360084048871	46.5575251507121	0.837377450050249	0.932717615955222	-76.9958378068008	46.6046821202477	0.101997959566365	0.393924150073668	0.681436362701317	6.00269434893685e-21	6.95606345141506e-20	-0.004365728294961	0.0212095134769672	-0.0459363747098167	0.0372049181198947	-0.0350748026031348	0.0212707433498634	-0.0767654595688671	0.00661585436259741	COX7B	ENSG00000131174	protein_coding	chrX	77899440	77907376	ENSG00000131174	protein_coding	FALSE	NPX
CSTF2	2134.85044074971	64.4640576488272	-42.188032704276	33.5267163700945	0.211352386127729	0.336804225184556	-9.48980660367647	42.1858180916287	0.822499368575555	0.959582596671481	0.290866014399211	3.49910659414043e-06	6.93989474504518e-06	-0.0197615869941037	0.0157158128599741	-0.0505645801996529	0.0110414062114455	-0.00444518567789876	0.0197610055075349	-0.0431767564726672	0.0342863851168697	1225.96504057209	63.4563523864648	-32.7630127030389	58.6058794610742	0.577523073010818	0.790083648493966	-53.2800899195783	58.6652399116868	0.366195217151114	0.674870138544635	0.140689140395041	0.004915154902839	0.00658697629836247	-0.0267242634323	0.0478238837475453	-0.120459075577489	0.0670105487128887	-0.0434597139040077	0.0479051382403459	-0.137353784855086	0.0504343570470703	CSTF2	ENSG00000101811	protein_coding	chrX	100820359	100841520	ENSG00000101811	protein_coding	FALSE	NPX
CTPS2	2089.83262334001	71.0751504672984	25.1880258914447	40.5464037556181	0.535946058624928	0.671342957645962	68.1971635389962	51.0185129442015	0.184508440294669	0.476125126453443	0.139167265407176	0.00591687481817751	0.00749051173790558	0.0120526522603464	0.0194060766714621	-0.0259832580157193	0.0500885625364121	0.0326328351741404	0.0244379414014748	-0.0152655299727501	0.0805312003210309	978.983089076999	48.762736160664	192.513459566284	39.1279184481259	3.88210715266079e-06	3.39900048477411e-05	55.9718925816713	39.1675501521797	0.156455226846609	0.460025069981821	0.485699781846424	5.90371365838736e-12	2.52832954500502e-11	0.196646358567633	0.0411506283034377	0.115991127092895	0.277301590042371	0.0571735030014079	0.0401096275704853	-0.0214413670367434	0.135788373039559	CTPS2	ENSG00000047230	protein_coding	chrX	16587999	16712936	ENSG00000047230	protein_coding	FALSE	NPX
CUL4B	6712.04416438552	242.644300869737	-42.8218245970435	112.197935931706	0.7035635324592	0.807627591922619	-317.145863615212	141.175821193545	0.0269906738596295	0.145874325988585	0.437439251838267	1.93154841711978e-10	7.92600902197428e-10	-0.00637984845574446	0.0167175024561379	-0.0391461532697747	0.0263864563582858	-0.0472502647253135	0.0211024531603995	-0.0886110729196966	-0.00588945653093049	10869.826697551	851.539522814991	-146.01696144497	805.882642276171	0.856626754695787	0.940141897911254	-556.358005846952	806.69890093872	0.492174658001936	0.782705392196877	0.105378210293582	0.0193547817132201	0.0237563364330489	-0.013433237300634	0.0741468879292575	-0.158761137641979	0.131894663040711	-0.0511837052537644	0.0743227547172985	-0.19685630449967	0.0944888939921406	CUL4B	ENSG00000158290	protein_coding	chrX	120505920	120604074	ENSG00000158290	protein_coding	FALSE	NPX
CXCR3	438.439129876887	89.1378641694414	65.1686884015166	52.7872414952809	0.220041623332035	0.343034321089679	72.0790080638335	66.4208490535371	0.280585219297663	0.62605577055791	0.0690686039157324	0.0748765693256215	0.0810028340886269	0.148637938451834	0.124132601563953	-0.0946619606135125	0.391937837517181	0.164399122140565	0.155137137316203	-0.139669666999192	0.468467911280322	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CXCR3	ENSG00000186810	protein_coding	chrX	71615916	71618511	ENSG00000186810	protein_coding	FALSE	NPX
CXorf21	1858.18754292373	173.178667175991	573.95201566478	95.9826807516226	3.9086596179049e-08	3.48847870898012e-07	-56.0196153631066	120.772576277306	0.643820710301705	0.868176891835791	0.409483052801473	1.57995568241945e-09	5.69741594569439e-09	0.308877334718167	0.0591337325202272	0.192975218978522	0.424779450457813	-0.0301474496352309	0.0650555276193489	-0.157656283769155	0.097361384498693	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TASL	ENSG00000120280	protein_coding	chrX	30558809	30577766	ENSG00000120280	protein_coding	FALSE	NPX
CXorf23	429.577206065976	17.4173855919524	10.6150885789889	9.53068625544137	0.268183599129849	0.409151901236565	0.466830470117805	11.9922211355917	0.969029662373521	0.99281156541878	0.20215092743783	0.000368350834978545	0.000534840711834559	0.0247105489516095	0.0222088117423199	-0.0188187220633374	0.0682398199665564	0.00108672076526823	0.0279163696386752	-0.0536293637265351	0.0558028052570716	621.472003983641	27.7142628763958	28.9635996555293	27.8898585873406	0.301819672303007	0.558295544072229	7.33012675681736	27.9181075375908	0.793491227757263	0.932061550485365	-0.015081795611021	0.588700031533093	0.604030761520934	0.0466048341194331	0.044925194904566	-0.0414485478935164	0.134658216132382	0.0117947819207159	0.0449256297602325	-0.0762594524093397	0.0998490162507716	BCLAF3	ENSG00000173681	protein_coding	chrX	19912860	19970298	ENSG00000173681	protein_coding	FALSE	NPX
CXorf38	4229.9684936986	142.871987317968	522.057040947495	82.0085382243176	6.84180835633917e-09	6.42769890319233e-08	-98.0810838733	103.189266652352	0.344271706255279	0.653528633593112	0.359865335152448	4.96027650044007e-08	1.34152932625538e-07	0.123418659435692	0.0198305987556726	0.084550685874574	0.16228663299681	-0.023187190169244	0.0244073756965139	-0.0710256465344113	0.0246512661959233	1200.67132918906	34.8004241063901	130.791381324649	29.729751358914	2.97316374168863e-05	0.000244047190463608	18.4578312944434	29.7598638911973	0.536676546924196	0.803994522768568	0.321322990936912	5.94525042997573e-07	1.34622337322439e-06	0.108931876813438	0.0249614241779602	0.0600074854246359	0.15785626820224	0.0153729258338416	0.0247900248864051	-0.0332155229435123	0.0639613746111956	CXorf38	ENSG00000185753	protein_coding	chrX	40626921	40647561	ENSG00000185753	protein_coding	FALSE	NPX
CXorf40A	1517.16110798199	63.6146033549443	-83.5976393927652	39.723735344845	0.0379770666762104	0.0961547007333837	13.2782965898465	49.983370118298	0.79108111653019	0.94956028420944	-0.0108584290800626	0.548041112045864	0.551128667606686	-0.0551013593434124	0.0262846761620589	-0.106619324621048	-0.00358339406577701	0.00875206760836911	0.032947371640199	-0.055824780806421	0.0733289160231592	563.791303674112	13.7831152882734	-21.3398079000513	12.56865970361	0.092989688308021	0.250944775296988	-31.3152134062714	12.5813901891938	0.014648579431612	0.128256451023447	0.234465371019074	6.89671433623282e-05	0.000122401146327736	-0.0378505446270351	0.0223123029032063	-0.0815826583173195	0.00588156906324937	-0.0555439809060491	0.0223569621724232	-0.0993636267639986	-0.0117243350480996	EOLA1	ENSG00000197620	protein_coding	chrX	149540355	149550510	ENSG00000197620	protein_coding	FALSE	NPX
CXorf40B	1777.45704546236	48.7582081843438	-4.26679080518961	26.3625703524307	0.871767448783142	0.928075430856085	-4.99793156501326	33.1713546008762	0.88055541330338	0.973245456808999	0.219959845750733	0.000155143631228072	0.000239767430079747	-0.00240050290727544	0.0148317678023262	-0.0314707677998348	0.0266697619852839	-0.00281184379547871	0.018662413254481	-0.0393901737742615	0.0337664861833041	1057.85115928056	30.9104206516466	11.6072181150956	25.4934268325453	0.649988218473595	0.834186834132236	-2.52901434952301	25.5192484961456	0.921277506825248	0.977839854484359	0.31548271644483	8.39581176299143e-07	1.87951695148785e-06	0.0109724492082512	0.0241013895114507	-0.036266274234192	0.0582111726506945	-0.00239070905895966	0.0241237675711877	-0.0496732934984876	0.0448918753805683	EOLA2	ENSG00000197021	protein_coding	chrX	149929527	149938700	ENSG00000197021	protein_coding	FALSE	NPX
CXorf56	1298.00336746705	34.3355190689406	8.55582585503926	17.5116591482965	0.626265856367609	0.745256369077454	3.45021891050464	22.0344771959713	0.875905984818826	0.973245456808999	0.295805018164978	2.63021853292168e-06	5.27521357445528e-06	0.00659152824213029	0.0134923545249581	-0.0198534866267876	0.0330365431110482	0.00265809704117908	0.0169758159049372	-0.0306145021324978	0.0359306962148559	917.671465011173	24.483082383904	-22.3592826145127	19.7227492082454	0.259939696167032	0.512081201449053	-29.8218532665442	19.7427258947329	0.134413012122121	0.433568306236191	0.390392184440941	7.38298969185446e-09	2.09273232992134e-08	-0.0243652368707362	0.0215019964566632	-0.066509149925796	0.0177786761843237	-0.0324973091172461	0.0215314000971387	-0.074698853307638	0.00970423507314582	STEEP1	ENSG00000018610	protein_coding	chrX	119538149	119565409	ENSG00000018610	protein_coding	FALSE	NPX
CXorf57	1026.38379092201	46.0509986857722	-192.14054894221	25.822287455162	4.45326460213592e-11	5.29938487654174e-10	-144.213464064841	32.4915303147578	2.44123491276772e-05	0.000512659331681221	0.490856690435911	2.42146149569314e-12	1.29024142382455e-11	-0.187201464638883	0.0265235255156482	-0.239187574649554	-0.135215354628213	-0.140506373288779	0.0322779253447576	-0.203771106964504	-0.0772416396130545	238.083963210026	16.0874803494727	-46.3803272773568	14.8915133998616	0.00247118413040013	0.0135228687135785	-42.1062523424663	14.9065966466936	0.00582823758578428	0.0681401977773683	0.22845687712937	9.30835706356312e-05	0.000161563554319113	-0.194806599537502	0.0639174225282944	-0.320084747692959	-0.0695284513820447	-0.176854634704322	0.0637409038691409	-0.301786806287838	-0.0519224631208053	RADX	ENSG00000147231	protein_coding	chrX	106611930	106679439	ENSG00000147231	protein_coding	FALSE	NPX
CXorf65	34.7308759986845	1.98276950293323	0.96577135151537	1.13732169767256	0.397925457594061	0.546526811261915	2.21680359453126	1.43106308771931	0.124692182367808	0.380471017994082	0.112864947703643	0.0164890829599585	0.0193638243970566	0.0278072845485369	0.0327851606694827	-0.0364516303636492	0.092066199460723	0.0638280357401647	0.041365158804348	-0.0172476755163573	0.144903746996687	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CXorf65	ENSG00000204165	protein_coding	chrX	71103889	71106788	ENSG00000204165	protein_coding	FALSE	NPX
CYBB	6948.67200694407	403.853645183129	611.385658713291	229.745965735643	0.00914393928457529	0.0294088858071476	413.354874675199	289.08353000697	0.156031921088373	0.437939934907215	0.188348564232013	0.000702918561131622	0.000984085985584271	0.087985971722699	0.033456407400267	0.0224114132181757	0.153560530227222	0.0594868881798016	0.0417461145337119	-0.0223354963062737	0.141309272665877	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CYBB	ENSG00000165168	protein_coding	chrX	37780059	37813461	ENSG00000165168	protein_coding	FALSE	NPX
CYSLTR1	1023.19980589395	58.130335042695	-59.4999541237765	33.9678972949316	0.0830607771666623	0.169443985419991	-83.3017247936859	42.74094487575	0.0542463459688567	0.225185412917231	0.143951667677648	0.00486762080228388	0.00622846102657829	-0.0581508653354296	0.0333616954868453	-0.123539788489646	0.00723805781878722	-0.0814129599261477	0.0420271357403464	-0.163786145977227	0.000960226124931185	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CYSLTR1	ENSG00000173198	protein_coding	chrX	78271468	78327691	ENSG00000173198	protein_coding	FALSE	NPX
DDX26B	1685.97356383363	53.4381778224329	-21.4335716387029	26.4069232607028	0.419013013641134	0.56661987071926	38.5105125199728	33.2271627420478	0.249358366055	0.57511007096045	0.346250661776895	1.20432921459654e-07	3.00661209518157e-07	-0.0127128752778106	0.0156678971758338	-0.043421953742445	0.0179962031868237	0.0228417060303165	0.0197212909938683	-0.0158120243176653	0.0614954363782982	282.6459476555	12.7765071576981	-39.0308851441711	11.6189096197562	0.00114757264665909	0.0068506609512679	-24.6873225148492	11.6306781268923	0.0365330975377581	0.226862985345492	0.334643851915461	2.66668313207443e-07	6.21700091146345e-07	-0.138091083448836	0.0415788787747977	-0.21958568584744	-0.056596481050233	-0.0873436280251897	0.0413382618250268	-0.168366621202242	-0.00632063484813709	INTS6L	ENSG00000165359	protein_coding	chrX	135520659	135582510	ENSG00000165359	protein_coding	FALSE	NPX
DDX3X	23254.0677695872	909.827402571399	5983.22423349264	470.646996584987	3.24165597222024e-22	5.78635591041313e-21	-2532.30569487687	592.20319592693	4.5278548757798e-05	0.000898024550362993	0.728425590336221	9.59904186856224e-25	2.01579879239807e-23	0.257297961491184	0.022604727246786	0.212992696087483	0.301603226894884	-0.108897321533944	0.0258206022265577	-0.159505701897998	-0.0582889411698912	22698.3058262823	558.296305990334	3728.22148123061	337.380361586579	1.9294637391732e-18	5.84775933257108e-17	-3061.01305611928	337.722085838067	2.5365613450512e-14	1.66567528325029e-12	0.81239870097339	4.25446645856431e-31	1.28943060359564e-29	0.164251090357313	0.0154029366641217	0.134061334495634	0.194440846218991	-0.134856454906645	0.0152439867700651	-0.164734668975973	-0.104978240837318	DDX3X	ENSG00000215301	protein_coding	chrX	41333348	41364472	ENSG00000215301	protein_coding	TRUE	NPX
DHRSX	685.610306349765	96.3766856335782	663.163256353909	58.5782932482436	2.57804743457999e-19	3.83484555893773e-18	920.256641241401	73.7075828067896	9.54387892443612e-22	6.81432955204739e-20	0.72322642301583	2.30601306967964e-24	4.57359258819795e-23	0.967259754137353	0.160584302054529	0.652514522110477	1.28200498616423	1.34224446849539	0.21715861042798	0.916613592056548	1.76787534493423	504.462782487367	29.3560483645295	562.801718096371	29.4485437869003	1.95077232010255e-33	1.53720858824081e-31	555.63206584266	29.478371490966	5.29648788727933e-33	1.04340811379403e-30	0.894963189303611	2.54050263532291e-42	3.33652679439075e-40	1.11564566829162	0.0873079867851553	0.94452201419272	1.28676932239053	1.10143321793333	0.086734570816229	0.931433459133517	1.27143297673313	DHRSX	ENSG00000169084	protein_coding	chrX	2219506	2502805	ENSG00000169084	protein_coding	FALSE	PAR1
DIAPH2	1718.36140218138	71.5200692985087	-56.3195522884133	34.8039011833915	0.108935794002047	0.205767610892755	29.6978944828618	43.7928673954848	0.499328518030251	0.773422970307285	0.372122461361591	2.18558553576665e-08	6.24203229014954e-08	-0.0327751497542474	0.0203000079244001	-0.0725631652860716	0.00701286577757684	0.0172826824701496	0.0254953980081195	-0.0326882976257647	0.0672536625660638	1779.38899518996	69.0060922255272	14.0920361768803	46.1598288043673	0.760851847851112	0.909070975464042	43.7847046476657	46.2065829570773	0.345877719841926	0.663534160534447	0.570453347779209	2.65521941889549e-15	1.77314652719461e-14	0.00791959274502308	0.0259432107908421	-0.0429291004050275	0.0587682858950736	0.0246065951661073	0.0259851959295857	-0.0263243888558807	0.0755375791880954	DIAPH2	ENSG00000147202	protein_coding	chrX	96684663	97604997	ENSG00000147202	protein_coding	FALSE	NPX
DKC1	8392.44957499966	251.788369817517	184.847980687859	143.414528782344	0.200560231698396	0.323981912743563	191.599830522805	180.454869368156	0.291036219990046	0.639233439019628	0.133929095766409	0.00730436187852366	0.00893033284463338	0.0220255098390468	0.0171012900882338	-0.0114930187338914	0.055544038411985	0.022830024632327	0.0215129564094993	-0.0193353699302915	0.0649954191949456	4080.76793402756	170.897623810168	-60.4800901717707	170.310024762206	0.723332344780334	0.887828485493619	-82.2375531610365	170.482527587976	0.63070637603339	0.842367159854764	-0.00252465199488361	0.465209328879246	0.486368876441732	-0.0148207619618495	0.0417394128970995	-0.0966300112401645	0.0669884873164656	-0.0201524699494174	0.0417855937748862	-0.102052233748194	0.0617472938493594	DKC1	ENSG00000130826	protein_coding	chrX	154762742	154777689	ENSG00000130826	protein_coding	FALSE	NPX
DLG3	452.098868645212	39.8756630107318	79.377112172733	22.7777354726507	0.000746799314556164	0.00343564972145771	39.9682561066922	28.6606476632347	0.166408877123816	0.450060372221229	0.22935457178454	9.69477836634797e-05	0.000153143180388771	0.175574675536348	0.052708434386645	0.0722661441385237	0.278883206934172	0.0884060077975059	0.0638723913567621	-0.0367838792617477	0.21359589485676	577.067577326281	20.4685140726809	42.7210367480237	20.3402005510347	0.0384976502873199	0.130759260458656	56.7907172911762	20.3608026387665	0.00644798371091774	0.0725858737743311	0.0998698056661466	0.0236697607438068	0.0286950330247997	0.0740312546165954	0.0353451956624509	0.00475467111819169	0.143307838114999	0.0984125941615085	0.0354554723498444	0.0289198683558134	0.167905319967204	DLG3	ENSG00000082458	protein_coding	chrX	70444835	70505490	ENSG00000082458	protein_coding	FALSE	NPX
DMD	2604.41696838904	306.675054229742	91.6943451184229	179.865133579017	0.611377398426908	0.732421916907403	-103.240311042171	226.319742214872	0.649308767843575	0.868176891835791	0.0753553498286408	0.0612243782757862	0.0672526247521713	0.0352072445508372	0.0691858938849023	-0.100397107463571	0.170811596565246	-0.0396404693623349	0.0870237020162689	-0.210206925314222	0.130925986589552	459.614653038547	33.2344213479435	-89.2277847117638	31.9191431928576	0.00633518748872507	0.0297150460780676	-79.9976976923725	31.9514733061588	0.0140920122695983	0.12618756441413	0.109456520855604	0.0166379118898646	0.0207522647981669	-0.194136074909432	0.0708521904631231	-0.333006368217153	-0.0552657816017104	-0.174053845245145	0.0706480505488978	-0.312524024320985	-0.0355836661693058	DMD	ENSG00000198947	protein_coding	chrX	31097677	33339609	ENSG00000198947	protein_coding	FALSE	NPX
DNASE1L1	1145.25613807918	53.8818372646512	-109.979870759957	32.3027625164899	0.000971887959028328	0.00433705001716392	-37.0328814502462	40.6457479561958	0.364541782761062	0.681169255939258	0.119817549719784	0.0126778974435305	0.0151371551416067	-0.0960308066494321	0.0285652724163311	-0.152018740585441	-0.0400428727134231	-0.0323358943199881	0.0355231222818129	-0.101961213992341	0.0372894253523651	1024.0603666718	151.199766116242	6.48605481044982	134.05791093616	0.961518624437525	0.98399568319061	17.990359624679	134.193694889486	0.893652386267925	0.977839854484359	0.213716376266907	0.00019128821028149	0.000312728443364759	0.00633366451972899	0.130911551465163	-0.250252976351991	0.262920305391449	0.0175676749244264	0.13106647357782	-0.239322613288101	0.274457963136954	DNASE1L1	ENSG00000013563	protein_coding	chrX	154401236	154412112	ENSG00000013563	protein_coding	FALSE	NPX
DOCK11	4038.86880909323	176.805168614223	-28.6918143664689	77.7032276782419	0.712764111762249	0.813761063216203	-14.9249599051347	97.7720034309905	0.878997530380476	0.973245456808999	0.478307116652687	7.09410413212591e-12	3.56703545798444e-11	-0.00710392333166932	0.0192413722476992	-0.0448170129371597	0.030609166273821	-0.00369533169077744	0.0242083095591156	-0.0511436184266441	0.0437529550450892	2098.21384885421	83.6532976226752	-10.0616138910018	81.7688580101276	0.902342302107981	0.960872613596067	-77.3925796793752	81.8516796707219	0.346923951954558	0.663534160534447	0.0502864534442784	0.122237890337178	0.137604939408138	-0.00479532336348663	0.0389711668444632	-0.0811788103786345	0.0715881636516613	-0.0368849818247256	0.0390378782558227	-0.113399223206138	0.0396292595566868	DOCK11	ENSG00000147251	protein_coding	chrX	118495815	118686163	ENSG00000147251	protein_coding	FALSE	NPX
DYNLT3	1061.63802524085	49.4025756801145	-9.42796008006636	18.6999140341067	0.615308308048376	0.734665772485854	-11.1368883874387	23.5296282243609	0.637075406894894	0.868139874946805	0.628225015116576	1.75777261347256e-18	2.24116008217752e-17	-0.00888057874333152	0.0176190560087784	-0.0434139285205373	0.0256527710338742	-0.0104902877653729	0.0221688883117178	-0.0539413088563397	0.032960733325594	2994.04339072711	119.490628242915	-81.2261578452145	96.2033041943109	0.400730611793271	0.647081397731757	-150.985373501313	96.3007461496217	0.120424938089896	0.416205487784377	0.351932304512423	9.13364357705815e-08	2.24915973085057e-07	-0.0271292520665469	0.0321498029829883	-0.0901428659132038	0.0358843617801101	-0.0504285856273599	0.0322270158465698	-0.113593536686637	0.0127363654319169	DYNLT3	ENSG00000165169	protein_coding	chrX	37836757	37847571	ENSG00000165169	protein_coding	FALSE	NPX
EBP	2920.97614643873	92.6623116731044	-216.206566848185	53.6498421208597	0.000112461667174737	0.000637282780656846	-149.062286205413	67.5062375739844	0.0296414925940213	0.149042434592474	0.224491748029594	0.000123810813037417	0.000193015110281039	-0.0740186006351968	0.0185165786166659	-0.110311094723862	-0.0377261065465317	-0.0510316684328801	0.0231674793547875	-0.0964399279682637	-0.00562340889749657	908.793798181122	63.7081590950859	7.45525258822946	58.0622965000423	0.898118188482894	0.959276609057968	7.37461926779874	58.1211063688736	0.899315522968081	0.977839854484359	0.167228196079112	0.00160814838125961	0.00227917432451902	0.00820345891790915	0.0638919947418613	-0.117024850776139	0.133431768611957	0.00811473326794092	0.0639566485038649	-0.117240297799634	0.133469764335516	EBP	ENSG00000147155	protein_coding	chrX	48521799	48528716	ENSG00000147155	protein_coding	FALSE	NPX
EDA2R	814.244269485288	46.292073462623	8.66870778010894	26.8549873726011	0.747558410159841	0.839240101971897	7.73641463731763	33.7909504661205	0.819400471056419	0.959582596671481	0.0989600790990681	0.0273948208654792	0.0308515805961391	0.0106463233515769	0.0329870412114843	-0.0540082774229323	0.0753009241260862	0.00950134367197706	0.0415032861271115	-0.0718450971371615	0.0908477844811157	1369.93157272196	60.2314373966473	-94.8106273429984	56.796307818538	0.0985310520367026	0.264090030628985	-3.25734955168392	56.8538353986416	0.954438487910147	0.988230726963789	0.111807609463866	0.0152355127958502	0.0191171721068949	-0.0692082942176564	0.0415707439324586	-0.150686952325275	0.0122703638899625	-0.00237774617108195	0.0415013544545848	-0.0837204009020682	0.0789649085599043	EDA2R	ENSG00000131080	protein_coding	chrX	66595637	66639298	ENSG00000131080	protein_coding	FALSE	NPX
EFNB1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1114.5683901817	64.0002975922952	129.978832574578	64.2063751216462	0.045894162960447	0.147010570783871	86.9729171982768	64.2714081762555	0.179376817721736	0.494227036240309	0.0669265326646786	0.0730443556471676	0.0839051782069505	0.116618086175393	0.0579943933326614	0.00294907524337711	0.23028709710741	0.078032822359244	0.0578386643665116	-0.0353309597991186	0.191396604517607	EFNB1	ENSG00000090776	protein_coding	chrX	68829021	68842160	ENSG00000090776	protein_coding	FALSE	NPX
EIF1AX	8689.03046119112	437.868630341225	4438.93126945787	223.100314015372	1.19781016674158e-35	6.10883185038204e-34	-26.1834698801299	280.721474758944	0.925883854822076	0.976642165740052	0.832808703957371	1.49537580548644e-34	5.93165736176289e-33	0.510866118985774	0.0363596754465512	0.439601155110533	0.582131082861014	-0.00301339372638597	0.0323079285932668	-0.0663369337691889	0.060310146316417	8474.46239258633	607.619364062678	4787.39920892958	563.008384353534	3.71067723515955e-13	7.31003415326431e-12	-324.630628881604	563.578641667326	0.566041634367768	0.827475309831274	0.55070044936162	1.83902883968821e-14	1.08145875050322e-13	0.564920697874323	0.0778098233333216	0.412413444141013	0.717427951607634	-0.0383069289640838	0.0665598672379069	-0.168764268750381	0.0921504108222136	EIF1AX	ENSG00000173674	protein_coding	chrX	20124525	20141838	ENSG00000173674	protein_coding	TRUE	NPX
